"CODIGO","PRODUCTO","UBICACION","PRECIO","CANTIDAD"
"32112137.0","TENSOR DE POLIAMIDA BLANCA","B34","USD 31,04 ","2.0"
"32112312.0","GUIA ROZADERA ""NYLON 6.6""2MM X 117 X 753","F36","USD 31,27 ","24.0"
"32112325.0","COLIZA DE 2330","A11","USD 27,48 ","6.0"
"32112345.0","GUIAS BUJE SEPARADOR","B12","USD 33,39 ","2.0"
"32112353.0","RODILLO GUIA BOBINA 77 MM","C33","USD 47,41 ","1.0"
"32112357.0","RODILLO TENSOR","C33","35.37","3.0"
"33002100.0","JUEGO CORONA PI\ON","T17","USD 3.159,24 ","0.0"
"33002102.0","JUEGO DE CORONA Y PI\ON P/CAJA 96 GOLPES","T6-H","USD 3.666,14 ","3.0"
"33901125.0","LLAVE TECLA UNIVERSAL ELOD 1427","D23","USD 36,04 ","3.0"
"34200300.0","MOTOR ORBI.160 CM3 EJE D.1"" GKS-160/25,4","T23","USD 1.322,45 ","2.0"
"34205120.0","MANOMETRO C/GRICERINA","B13","USD 73,27 ","1.0"
"34205121.0","MANOMETRO EN BAÑO DE GRISERINA","B13","USD 91,46 ","2.0"
"34236110.0","MONITORES","B34","USD 2.450,77 ","1.0"
"34236151.0","PIN HEMBRA   AMP 66740-8","D24","USD 7,71 ","10.0"
"34236158.0","CABLE ALIMENTACION","C35","USD 289,65 ","6.0"
"34236159.0","CABLE ALIMENTACION DE MONITOR A SENSORES","C46","USD 480,27 ","4.0"
"34236181.0","MONITOR","B45","USD 2.793,21 ","2.0"
"34236191.0","MONITOR CAB.PROGRAMABLE CR-1000","B45","USD 3.954,97 ","2.0"
"34236192.0","CABLE ALIMENTACION DE BATERIA","C35","USD 498,57 ","5.0"
"34236201.0","CABLE PROLONG.COMANDOS(DE CAB.A MAQ)","C35","USD 813,37 ","7.0"
"34236202.0","CABLE PROLONG.ACT.(DE CAB.A MAQ.)","C46","USD 623,07 ","5.0"
"34236203.0","CONJUNTO CABLES COMANDOS(MONTADOS EN MAQ","B44","USD 945,81 ","6.0"
"34236204.0","CABLE ACTUADOR(MONTADO EN MAQ.)","D34","USD 508,52 ","7.0"
"34236274.0","SENSOR DE ROTACION","D24","USD 275,77 ","1.0"
"34500155.0","NEUMATICOS P/TRACTOR SEMBRAD.6,00X16X6 T","GZ2","USD -   ","2.0"
"34500176.0","NEUMATICO 11 L 15","GZ2","USD -   ","1.0"
"34500190.0","CUBIERTA","H","USD 272,99 ","4.0"
"34500531.0","NEUMATICO 12.5X16X8T.""BKT""(C/CAMARA)","H","USD -   ","2.0"
"35404101.0","PROLONGACION DE ENGRASE 130 MM ROSCA M-6","A13","USD 30,44 ","2.0"
"35423250.0","LONA PROTECTORA LATERAL DERECHO","A46","USD 92,24 ","2.0"
"35423251.0","LONA PROTECTORA LATERAL IZQUIERDA","A46","USD 92,24 ","2.0"
"35423255.0","COBERTURA LONA TOLVA","A56","USD 798,00 ","1.0"
"35423256.0","PROT.COBERTURA","A56","USD 633,06 ","0.0"
"35441115.0","POLEA DE CHAPA EN V SERIE C DE 190 MM","B24-H","USD 79,47 ","6.0"
"35441116.0","POLEA DE D.240 MM","B24","USD 91,34 ","3.0"
"35441121.0","POLEA DE D.170 MM","B24","USD 53,36 ","8.0"
"35450110.0","PORTA CEPILLO NYLON C/LANA DE VIDRIO","D22","USD 29,71 ","9.0"
